2,003697,01,06239994000180,AUTO POSTO PARQUE VILLA LOBOS LTDA,AUTO POSTO PARQUE VILLA LOBOS,SP,SAO PAULO,"AVENIDA PROFESSOR FONSECA RODRIGUES, 1026",BOACAVA,05461010,000114,116888140112,CLIENTES FRANQUIA,ATIVO
2,003703,01,26812643000123,OFFICIAL CAFETERIA LTDA - ME,OFFICIAL CAFETERIA,SP,SAO PAULO,"PRACA ALFREDO PAULINO, 10",VILA BUARQUE,01225070,000114,141599167116,CLIENTES FRANQUIA,ATIVO
2,003717,01,27014637000274,XAVIER CONV. DE ALIMENTOS EIRELI ME,LOJA DE CONVENIENCIA BACELLAR,RJ,RIO DE JANEIRO,"RUA TEODORO DA SILVA, 422",VILA ISABEL,20560001,000114,87314081,CLIENTES FRANQUIA,ATIVO
2,003740,01,19106535000170,JR LOJA DE CONVENIENCIA LTDA,JR LOJA DE CONVENIENCIA,SP,SAO BERNARDO DO CAMPO,"AVENIDA TABOAO, 2222",TABOAO,09655000,000114,635720575111,CLIENTES FRANQUIA,ATIVO
2,003741,01,17927208000153,LOJA DE CONVENIENCIA SUPER 1003 LTDA,LOJA DE CONVENIENCIA SUPER 1003 LTDA,SP,PRAIA GRANDE,"AVENIDA DOUTOR ROBERTO DE ALMEIDA VINHAS, 8989",VILA TUPI,11704270,000114,558271907119,CLIENTES FRANQUIA,ATIVO
2,003743,01,13272169000142,AP8V CONVENIENCIAS LTDA,YELLOW BLUE,SP,SAO PAULO,"AVENIDA CRUZEIRO DO SUL, 106A",SANTANA,03033020,000114,147835554112,CLIENTES FRANQUIA,ATIVO
2,003745,01,26695680000107,MARIA VALDEREIS DE LIRA SILVA ME,MARIA VALDEREIS DE LIRA SILVA,SP,GUARULHOS,"AVENIDA SANTOS DUMONT, 533",CUMBICA,07180270,000114,796530484110,CLIENTES FRANQUIA,ATIVO
2,003769,01,69095248000180,KAWAHARA & TAKANO ARQUITETURA LTDA,KAWAHARA & TAKANO ARQUITETURA LTDA,SP,SAO PAULO,"RUA FRANCISCO BARBOSA LIMA, 197",JD. ERNESTINA,04677080,000114,ISENTO,CLIENTES FRANQUIA,ATIVO
2,003769,02,,KAWAHARA & TAKANO ARQUITETURA LTDA,KAWAHARA & TAKANO ARQUITETURA LTDA,SP,SAO PAULO,"RUA MARECHAL DEODORO, 810",SANTO AMARO,04738001,000114,,CLIENTES FRANQUIA,ATIVO
2,003777,01,43571215000175,POSTO DE SERVICOS SAO MATHEUS LTDA EPP,POSTO DE SERVICOS SAO MATHEUS LTDA EPP,SP,SAO PAULO,"RUA BARAO DE JUNDIAI, 123",LAPA,05073010,000114,108904390117,CLIENTES FRANQUIA,ATIVO
2,003784,01,27466379000186,LANCHONETE CAMPOS SALLES LTDA ME,LANCHONETE CAMPOS SALLES,SP,SAO PAULO,"RUA NOSSA SENHORA DA LAPA 232, 270",LAPA,05072901,000114,141923985115,CLIENTES FRANQUIA,ATIVO
2,003787,01,03575108000109,CENTRO DE ABASTECIMENTO PETRONORTE LTDA,PETRONORTE,SP,AMERICANA,"AVENIDA AFONSO PANSAN, 533",JARDIM HELENA,13473291,000114,165168209110,CLIENTES FRANQUIA,ATIVO
2,003873,01,05474799000171,INAPECO INST. AVANC. DE PESQ. E EST. NA CIENCIA ORTOPEDICA LTDA EPP,INAPECO INSTITUTO DE PESQUISA ORTOPEDICA,SP,SAO PAULO,"RUA DES URBANO MARCONDES, 166",VILA GUILHERME,02076000,000114,ISENTO,CLIENTES FRANQUIA,ATIVO
2,003890,01,27263059000129,CAFETERIA FARIA LIMA LTDA,PARADA EXPRESSA,SP,SAO PAULO,"AVENIDA BRIGADEIRO FARIA LIMA, 940",PINHEIROS,05426200,000114,141821808113,CLIENTES FRANQUIA,ATIVO
2,003961,01,20444631000107,TOSCANA PANIFICADORA EIRELI - ME,TOSCANA PANIFICADORA,RJ,MACAE,"AVENIDA EVALDO COSTA, 1240",RIVIERA FLUMINENSE,27940410,000114,86725100,CLIENTES FRANQUIA,ATIVO
2,003964,01,20954919000121,GABRIEL CAIRES DE OLIVEIRA 39326736890,DONA FORMIGA,SP,SAO PAULO,"RUA ALFREDO PUJOL, 516",SANTANA,02017002,000114,143881792119,CLIENTES FRANQUIA,ATIVO
2,003977,01,03063340000150,CLINICA DR. MARIO I. MESQUITA PEDIATRIA E VACINACAO S/S LTDA ME,CLINICA DR. MARIO,SP,SAO PAULO,"RUA HERVAL, 675",BELENZINHO,03062000,000114,ISENTO,CLIENTES FRANQUIA,ATIVO
